Clip_ID,Source_Strip,Start_VO_ID,End_VO_ID,Duration_Sec,Camera_Movement,Animation_Note,Veo_Prompt
PV_0012_C088,PV_0012_088,205,207,7.9,SLOW_ZOOM_IN,No character movement - ambient dust particles or light shift only,"Empty European apartment interior. All furniture removed. Morning light through bare windows on hardwood floor. Dust outlines where furniture was. No person visible - emptiness is the subject. Clean, deliberate erasure of a life. Traces removed completely.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. No character movement - ambient dust particles or light shift only. Minimalist stickman animation, flat illustration style, warm domestic interior background. Duration: 7.9 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C089,PV_0012_089,208,209,8.8,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in dark blazer. Dot eyes, hollow expression. Plain wristwatch on left wrist. Subject at desk reading computer screen showing news article. Phone disconnected beside keyboard. German newspaper article on screen about arrest. Cold office light. Identity erased - no more Martin Kessler.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, warm domestic interior background. Duration: 8.8 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C090,PV_0012_090,210,211,4.2,SLOW_ZOOM_IN,"Stickman performs simple action (gesture, turn, step) - minimal movement","Screen showing news article about arrest. Subject stickman visible reflected in monitor glass - blazer, dot eyes, hollow expression, wristwatch. Office interior, sterile lighting. Target's life destroyed; subject reading consequences of own actions.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, warm domestic interior background. Duration: 4.2 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C091,PV_0012_091,212,213,7.4,SLOW_ZOOM_IN,"Stickman performs simple action (gesture, turn, step) - minimal movement","Empty German townhouse exterior from street view. Windows dark. Drawings still visible on child's bedroom window from outside. No one home. Empty house with traces of family life visible. Evening, cold atmosphere. The aftermath of extraction.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, warm domestic interior background. Duration: 7.4 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C092,PV_0012_092,214,214,1.8,SLOW_ZOOM_IN,"Water running animation, stickman hands rubbing slowly under stream - repetitive motion","Medium-tall stickman, blazer, sleeves rolled. Dot eyes, empty expression. Plain wristwatch on left wrist. Subject at bathroom sink again, hands under running water. Same ritualistic washing. Background fading to desaturated cold grey vignette. DREAD tint. Compulsive ritual returning. Single subject, centered.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. Water running animation, stickman hands rubbing slowly under stream - repetitive motion. Minimalist stickman animation, flat illustration style, cool-toned interior background. Duration: 1.8 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C093,PV_0012_093,215,215,2.9,STATIC,Text fades in line by line - otherwise static,"Dark charcoal background. Large bold white sans-serif text centered: 'That's it.' Flat design, premium typography, minimal. Maximum weight.. Camera: Fixed camera, no movement. Text fades in line by line - otherwise static. Minimalist stickman animation, flat illustration style, dark solid background. Duration: 2.9 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C094,PV_0012_094,216,220,7.5,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman, slightly longer less-neat hair, plain grey shirt (no blazer), Israeli casual. Dot eyes, hollow expression. Plain wristwatch on left wrist. Montage composition: subject walking through multiple different European city streets - different architecture, different seasons. Same grey shirt, same watch, same hollow expression. Cities blurring together.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 7.5 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C095,PV_0012_095,221,223,8.3,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, hollow expression. Plain wristwatch on left wrist. Subject standing among blurred faceless stickmen at various cafe tables - suggesting multiple targets, multiple cities, multiple betrayals. Pattern repeated. Same formula. All faceless targets (blank white circle heads). European cafe blur background.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 8.3 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C096,PV_0012_096,224,227,10.2,SLOW_ZOOM_IN,Stickman breathes slightly (micro-movement) - otherwise still,"Medium-tall stickman in plain grey shirt. Dot eyes, distant expression. Plain wristwatch on left wrist. Subject at desk in sparse safe house. Getting smoother at extraction. Exits cleaner. No more hand-washing. Background fading to desaturated grey. DREAD tint. Professional numbness achieved. Single subject, centered.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. Stickman breathes slightly (micro-movement) - otherwise still. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 10.2 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C097,PV_0012_097,228,229,8.8,STATIC,"Stickman wrist micro-shift, watch hands barely visible tick - otherwise still","Close-up of stickman left wrist with plain watch. Thin black arm in grey shirt sleeve. Watch face simple circle. Same watch from academy through entire career. Background fading to warm amber glow at edges. BITTERSWEET tint. Only constant object across all identities. Time passing marker.. Camera: Fixed camera, no movement. Stickman wrist micro-shift, watch hands barely visible tick - otherwise still. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 8.8 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C098,PV_0012_098,230,232,6.5,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, hollow expression. Plain wristwatch on left wrist. Subject standing in nondescript room holding wristwatch up, examining it. Same academy watch. No brand, no markings. Sparse Israeli room, white walls, single window with harsh sunlight. Only surviving constant.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 6.5 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C099,PV_0012_099,233,235,10.6,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt, slightly loose. Dot eyes, hollow expression. Plain wristwatch on left wrist. Subject arriving at Israeli apartment doorway. Small faceless child stickman (blank white circle head, pigtails, dress, taller than before - age 6 now) running past subject toward faceless mother stickman (blank white circle head, dark shoulder-length hair, blouse). Bright harsh Israeli sunlight through windows. White-walled apartment interior. Child choosing mother over returned father.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 10.6 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C100,PV_0012_100,236,237,9.3,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, pained expression. Plain wristwatch on left wrist. Subject standing in Israeli apartment living room. Faceless wife stickman (blank white circle head, dark shoulder-length hair, blouse) looking at subject from across room with distance. Familiar but not known. White-walled modest Israeli apartment, minimal furniture, harsh daylight. Emotional gulf between two figures.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 9.3 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C101,PV_0012_101,238,240,9.7,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, hollow expression. Plain wristwatch on left wrist. Dim Israeli bedroom at night. Two stickmen - subject and faceless wife (blank white circle head, dark hair) - sitting on bed edges, backs partially turned. Wife speaking. Gap between them. Minimal bedroom, white walls, single night lamp. Harsh fluorescent hallway light visible through door crack.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 9.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C102,PV_0012_102,241,242,3.2,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, mouth closed tight. Plain wristwatch on left wrist. Same bedroom. Subject saying nothing. Silence. Not defending, not explaining. Faceless wife stickman (blank white circle head, dark hair) waiting. Israeli apartment bedroom, night. Two people, no communication.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 3.2 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C103,PV_0012_103,243,244,10.7,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, distant expression. Plain wristwatch on left wrist. Subject standing alone in small Israeli kitchen. Looking down at floor tiles. Cracking grout visible in corner. Harsh overhead light. Modest kitchen - basic cabinets, white tile, single window. Noticing domestic decay while life falls apart.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 10.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C104,PV_0012_104,245,248,7.4,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, neutral expression. Plain wristwatch on left wrist. Nondescript government office hallway. Subject signing paperwork at plain desk. Single faceless clerk stickman (blank white circle head) behind desk. Fluorescent lighting, institutional architecture, fire extinguisher on wall. No ceremony, no drama. Just administrative exit.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 7.4 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C105,PV_0012_105,249,252,11.1,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, hollow expression. Plain wristwatch on left wrist. Subject at nondescript building entrance. Faceless handler stickman (blank white circle head, dark plain shirt) shaking subject's hand at door. Simple farewell. No medal visible, no certificate, no crowd. Tel Aviv street visible behind - white buildings, harsh sunlight. Unceremonious ending.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 11.1 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C106,PV_0012_106,253,256,9.7,SLOW_PAN_RIGHT,"Stickman lifts coffee cup, sips, sets down - simple repeated gesture","Medium-tall stickman in plain grey shirt, slightly loose. Dot eyes, alert-startled expression. Plain wristwatch on left wrist. Subject seated alone at Tel Aviv cafe table. Coffee cup on table. Bright harsh Mediterranean sunlight, white Bauhaus buildings behind, people passing on sidewalk. Subject flinching at hearing a name called nearby. Faceless passerby stickmen on street. Modern Israeli urban cafe exterior.. Camera: Slow horizontal pan right, steady pace. Stickman lifts coffee cup, sips, sets down - simple repeated gesture. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 9.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C107,PV_0012_107,257,257,4.2,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, recovering expression. Plain wristwatch on left wrist. Same Tel Aviv cafe. Subject realizing false alarm - the name was for someone else. Relief mixed with disorientation. Bright cafe, Mediterranean colors, white buildings, blue sky. Normal people living normal lives around the table.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 4.2 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C108,PV_0012_108,258,258,8.8,SLOW_ZOOM_IN,"Background softens in and out of focus - stickman remains sharp, hands trembling slightly","Medium-tall stickman in grey shirt. Dot eyes, wide and unfocused. Plain wristwatch on left wrist. Everything blurring - cafe, street, coffee cup all dissolving into soft focus around subject. Subject centered, sharp, while world liquefies. Background fading to warm amber glow at edges. BITTERSWEET tint. Near-break moment. Visual disorientation effect. Single subject centered.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. Background softens in and out of focus - stickman remains sharp, hands trembling slightly. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 8.8 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C109,PV_0012_109,259,262,6.9,SLOW_ZOOM_IN,"Background softens in and out of focus - stickman remains sharp, hands trembling slightly","Close-up of two stickman hands holding coffee cup. Hands shaking - shake lines around fingers. Grey shirt sleeve visible. Plain wristwatch on left wrist. Coffee rippling from tremor. Background faded to warm amber. BITTERSWEET tint. Subject looking at own hands, not recognizing them. Hands reading the room even in retirement.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. Background softens in and out of focus - stickman remains sharp, hands trembling slightly. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 6.9 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C110,PV_0012_110,263,263,4.7,STATIC,Text fades in line by line - otherwise static,"Dark charcoal background. Large bold white sans-serif text centered: 'You don't know whose hands these are.' Flat design, premium typography, minimal.. Camera: Fixed camera, no movement. Text fades in line by line - otherwise static. Minimalist stickman animation, flat illustration style, dark solid background. Duration: 4.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C111,PV_0012_111,264,266,7.8,SLOW_PAN_RIGHT,"Stickman seated, slight head nod or hand gesture - minimal movement","Medium-tall stickman in plain grey shirt. Dot eyes, guarded expression. Plain wristwatch on left wrist. Subject seated in therapist's office chair. Faceless female therapist stickman (blank white circle head, professional casual clothing) across with notepad on lap. Warm professional office interior - bookshelves, soft lamp, potted plant, comfortable chairs. Subject unable to speak.. Camera: Slow horizontal pan right, steady pace. Stickman seated, slight head nod or hand gesture - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 7.8 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C112,PV_0012_112,267,270,8.9,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, mouth firmly closed. Plain wristwatch on left wrist. Same therapist office. Subject sitting still, unable to answer. Classified past preventing therapy. Faceless therapist (blank white circle head) waiting with pen. Warm office interior, afternoon sunlight through blinds. Subject trapped between need to speak and legal prohibition.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 8.9 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C113,PV_0012_113,271,273,8.8,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, looking away. Plain wristwatch on left wrist. Same office. Faceless therapist (blank white circle head) writing on notepad. Pen detail - held same way target Friedrich held his. Subject noticing, looking away. Memory triggered by small detail. Office books, warm lamp.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 8.8 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C114,PV_0012_114,274,277,9.7,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, haunted expression. Plain wristwatch on left wrist. Subject at home desk with laptop open. Screen showing social media profile - family photos visible on screen. Friedrich's family images. Subject staring at screen. Home office, night, single desk lamp, Israeli apartment. Looking at consequences of past actions.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 9.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C115,PV_0012_115,278,281,10.7,SLOW_ZOOM_IN,Stickman breathes slightly (micro-movement) - otherwise still,"Medium-tall stickman in grey shirt. Dot eyes, hollow expression. Plain wristwatch on left wrist. Subject closing laptop lid. Then washing hands at kitchen sink again. Compulsion returned. Background fading from home interior to warm amber glow at edges. BITTERSWEET tint. Past never leaving. Single subject, centered.. Camera: Slow, gentle zoom in toward subject, 10% zoom over full duration. Stickman breathes slightly (micro-movement) - otherwise still. Minimalist stickman animation, flat illustration style, bright harsh daylight background. Duration: 10.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C116,PV_0012_116,282,286,7.9,SLOW_PAN_RIGHT,"Stickman seated, slight head nod or hand gesture - minimal movement","Medium-tall stickman in plain grey shirt, slightly loose. Dot eyes, neutral mouth. Plain wristwatch on left wrist. Subject seated alone at outdoor Tel Aviv cafe table with coffee cup. Bright Mediterranean sunlight, white Bauhaus-style buildings, palm tree shadows on pavement. No file on table. No handler. Just coffee. Faceless stickman visible at next table. Peaceful but solitary.. Camera: Slow horizontal pan right, steady pace. Stickman seated, slight head nod or hand gesture - minimal movement. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 7.9 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C117,PV_0012_117,287,290,9.7,SLOW_PAN_RIGHT,"Stickman seated, slight head nod or hand gesture - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, scanning expression. Plain wristwatch on left wrist. Same cafe. Subject's head turned toward exit door. Eyes counting people near entrance. Habitual surveillance posture. Bright Tel Aviv cafe, modern Mediterranean interior, sunlight through glass. No mission, but body still working.. Camera: Slow horizontal pan right, steady pace. Stickman seated, slight head nod or hand gesture - minimal movement. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 9.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C118,PV_0012_118,291,292,8.3,SLOW_PAN_RIGHT,"Stickman holding phone to ear, slight head tilt - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, alert expression. Plain wristwatch on left wrist. Same cafe. Subject noticing faceless stickman (blank white circle head) two tables over checking phone repeatedly. Subject's operational brain analyzing innocent behavior. Modern Tel Aviv cafe interior, bright sunlight, casual Mediterranean ambiance. Old habits running automatically.. Camera: Slow horizontal pan right, steady pace. Stickman holding phone to ear, slight head tilt - minimal movement. Minimalist stickman animation, flat illustration style, bright Mediterranean background. Duration: 8.3 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C119,PV_0012_119,293,295,6.0,SLOW_PAN_RIGHT,"Stickman lifts coffee cup, sips, sets down - simple repeated gesture","Medium-tall stickman in grey shirt. Dot eyes, self-aware expression. Plain wristwatch on left wrist. Same cafe. Subject catching self mid-surveillance. No mission. No one watching. Stopping the scan. Hands still on table, coffee cup between them. Bright Tel Aviv cafe, normal world continuing around subject. Self-correction moment.. Camera: Slow horizontal pan right, steady pace. Stickman lifts coffee cup, sips, sets down - simple repeated gesture. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 6.0 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C120,PV_0012_120,296,296,4.7,STATIC,Text fades in line by line - otherwise static,"Dark navy background. Large bold white sans-serif text centered: 'Your eyes are still reading the room.' Flat design, premium typography, minimal.. Camera: Fixed camera, no movement. Text fades in line by line - otherwise static. Minimalist stickman animation, flat illustration style, dark solid background. Duration: 4.7 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C121,PV_0012_121,297,299,7.8,STATIC,"Stickman wrist micro-shift, watch hands barely visible tick - otherwise still","Close-up of stickman left wrist with plain watch. Grey shirt sleeve. Same watch - no brand, no markings. The only honest object. Background fading to warm amber glow at edges. BITTERSWEET tint. Final echo of recurring motif. Time still passing. Identity still uncertain.. Camera: Fixed camera, no movement. Stickman wrist micro-shift, watch hands barely visible tick - otherwise still. Minimalist stickman animation, flat illustration style, bright Mediterranean background. Duration: 7.8 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C122,PV_0012_122,300,301,10.2,SLOW_PAN_RIGHT,Stickman walking toward car or crouching beside wheel - simple movement,"Medium-tall stickman in grey shirt. Dot eyes, neutral tired expression. Plain wristwatch on left wrist. Wide shot of subject alone at Tel Aviv cafe table. Two lives lived for a country that will never speak his name. Coffee cup, wristwatch, grey shirt. Mediterranean city behind - white buildings, bright sky, normal world. Profound isolation in public space.. Camera: Slow horizontal pan right, steady pace. Stickman walking toward car or crouching beside wheel - simple movement. Minimalist stickman animation, flat illustration style, bright Mediterranean background. Duration: 10.2 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C123,PV_0012_123,302,303,10.2,SLOW_PAN_RIGHT,"Stickman seated, slight head nod or hand gesture - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, neutral expression. Plain wristwatch on left wrist. Subject at Tel Aviv cafe, hands wrapped around coffee cup. Trust builder who now sits alone. Hands that built trust for a living now holding only coffee. Bright Mediterranean light, white urban backdrop. Final cafe scene - callback to opening but reversed meaning.. Camera: Slow horizontal pan right, steady pace. Stickman seated, slight head nod or hand gesture - minimal movement. Minimalist stickman animation, flat illustration style, warm European cafe background. Duration: 10.2 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C124,PV_0012_124,304,305,6.0,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, uncertain expression. Plain wristwatch on left wrist. Subject at cafe table, leaning back in chair. Tel Aviv afternoon fading. Which life was real question visible in posture - neither confident nor broken, just uncertain. Mediterranean golden hour light softening harsh white buildings.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright Mediterranean background. Duration: 6.0 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C125,PV_0012_125,306,306,6.0,SLOW_PAN_RIGHT,"Stickman performs simple action (gesture, turn, step) - minimal movement","Medium-tall stickman in grey shirt. Dot eyes, direct gaze toward viewer. Plain wristwatch on left wrist. Subject looking directly at camera/viewer position from cafe seat. What it costs to make someone believe in you. Tel Aviv cafe, golden Mediterranean sunset light. Direct confrontation with audience. Fourth wall awareness.. Camera: Slow horizontal pan right, steady pace. Stickman performs simple action (gesture, turn, step) - minimal movement. Minimalist stickman animation, flat illustration style, bright Mediterranean background. Duration: 6.0 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
PV_0012_C126,PV_0012_126,307,307,3.4,STATIC,Text fades in line by line - otherwise static,"Dark charcoal background. Large bold white sans-serif text centered: 'Now you know.' Flat design, premium typography, maximum weight. Tiny stickman silhouette bottom-right with wristwatch detail.. Camera: Fixed camera, no movement. Text fades in line by line - otherwise static. Minimalist stickman animation, flat illustration style, dark solid background. Duration: 3.4 seconds. Slow, smooth movement throughout. --no fast cuts, no realistic human faces, no photorealism, no shaky camera"
